80	100																																																																																																				
ID	Description	GENE1636X	GENE3839X	GENE3836X	GENE3838X	GENE3837X	GENE1641X	GENE3835X	GENE3688X	GENE3544X	GENE3546X	GENE3689X	GENE3547X	GENE1610X	GENE3390X	GENE1567X	GENE3545X	GENE2307X	GENE1702X	GENE3543X	GENE1640X	GENE3421X	GENE3332X	GENE3423X	GENE3548X	GENE3424X	GENE3422X	GENE3389X	GENE3851X	GENE1638X	GENE2487X	GENE2489X	GENE1639X	GENE3425X	GENE1609X	GENE1651X	GENE4014X	GENE3690X	GENE1637X	GENE3549X	GENE1648X	GENE2401X	GENE1646X	GENE1634X	GENE1720X	GENE1358X	GENE1645X	GENE1214X	GENE1635X	GENE2407X	GENE3321X	GENE3686X	GENE2409X	GENE4012X	GENE4013X	GENE2285X	GENE1719X	GENE2408X	GENE1659X	GENE1650X	GENE1647X	GENE2286X	GENE2304X	GENE1658X	GENE2271X	GENE3427X	GENE2270X	GENE2488X	GENE3428X	GENE1643X	GENE2305X	GENE3320X	GENE1652X	GENE1371X	GENE3685X	GENE3285X	GENE3852X	GENE3833X	GENE3426X	GENE1619X	GENE2400X	GENE1644X	GENE1172X	GENE2399X	GENE3226X	GENE3227X	GENE1213X	GENE1649X	GENE2357X	GENE1661X	GENE1618X	GENE1616X	GENE1227X	GENE3286X	GENE3684X	GENE2402X	GENE1173X	GENE3391X	GENE3850X	GENE3848X	GENE2363X
Blood_9	B-CLL	0.26812442	-0.394528926	-0.272817087	0.73468647	-0.015869871	-0.948993971	-0.002346334	-1.138323499	-0.245770012	-0.076725791	-1.395270714	0.004415435	0.288409726	-0.144343479	-0.692046755	0.024700742	2.452175754	-0.34381566	-0.232246474	-0.776568866	-0.103772866	-0.331419084	0.085556661	-0.036155178	-0.036155178	0.2072685	-0.556811378	0.126127274	-0.776568866	1.775998871	1.884187172	0.126127274	0.369550952	0.112603736	-0.861090976	-0.144343479	-1.226226493	-0.529764303	-0.225484705	-1.300605951	-0.367481851	-0.976041046	-0.776568866	-0.567630209	1.532575192	-0.871909806	3.601676457	-1.023373428	-1.023373428	-0.166319228	-0.692046755	-1.30736772	-0.06827358	-0.448623077	2.100563775	-0.732617368	-0.516240765	-0.800235057	-0.906169435	-0.874614514	2.70912297	2.01266078	-1.192417649	-0.95575574	0.112603736	-0.441861308	1.329722127	0.423645103	-0.66499968	1.863901865	0.35264653	-0.408052464	0.254600882	-0.580477569	-0.293102394	0.328980339	0.754971776	1.694857645	-0.144343479	-0.002346334	-0.543287841	2.296655071	-0.387767158	-0.48919369	-1.090991117	1.379759217	-0.708951177	-0.02263164	0.072033123	-0.144343479	-0.421576002	1.045727836	-0.385513235	-0.306625931	-0.367481851	2.621219975	-0.60414376	0.03146251	0.957824841	-0.854329207
Blood_10	B-CLL	-0.440764141	-0.476952522	-0.776799107	-0.120238481	-0.073710562	-1.00426893	-1.019778237	-1.536755108	-1.154192223	-0.942231706	-1.655659788	-0.714761883	0.391568622	0.081382499	-0.347708304	-0.869854944	1.037789711	-1.583283026	-1.242078291	-0.781968876	-0.24431293	-0.409745529	-0.347708304	-0.570008359	-0.368387379	-0.456273447	-0.270161773	0.23647556	-0.125408249	0.63971752	0.732773357	0.081382499	-0.704422345	-0.368387379	0.220966254	0.59835937	-1.180041067	-0.135747787	-0.756120032	0.014175506	-0.098525452	-0.601026971	0.003835968	-0.570008359	2.469815644	-0.032352413	-0.652724658	-0.466612984	-0.838836332	-0.394236222	-1.40751089	-0.999099162	0.39673839	0.608698908	3.52961823	-0.327029229	-0.818157257	0.949903643	-0.570008359	0.081382499	3.493429849	2.169969059	1.073978092	2.128610909	-0.063371025	2.423287726	0.603529139	0.200287179	0.308852322	1.663331725	0.31919186	-0.094389637	2.138950446	-0.838836332	0.39673839	0.029684812	-0.504869273	-0.332198998	-0.492461828	-0.44593391	0.36055001	1.632313113	-0.595857202	-0.311519923	-0.756120032	0.810319887	0.670736132	0.505303533	0.024515043	-0.213294318	-0.544159515	0.148589492	-0.089219868	-0.239143161	0.432926771	1.901141086	-1.195550373	0.505303533	-0.011673338	-0.833666563
Blood_11	B-CLL	0.288599362	-1.42364841	-1.826530238	-1.418612387	-1.374295386	-0.47184009	-1.438756478	-0.864649872	-1.443792501	-1.77617001	-1.42364841	-1.997755015	0.05694231	0.041834242	0.464860162	-1.720773758	0.424571979	-0.698461118	-1.675449552	-0.199894855	-0.940190215	0.349031636	-0.925082147	-1.792537084	-0.743785324	-0.713569187	-0.315723381	-0.607812707	0.258383225	0.026726173	0.051906288	0.520256413	-1.061054764	-0.043778147	-0.003489964	0.535364482	-0.763929415	0.228167088	-1.792537084	0.575652665	0.13625967	0.535364482	0.55047255	-0.36608361	2.061279408	0.414499933	2.197252025	-0.486948158	-0.240183038	0.298671408	-1.343072044	-0.743785324	-0.245219061	0.132482653	1.482136779	-0.184786787	-0.411407815	0.636084939	-0.058886215	0.65622903	1.497244848	2.579989762	0.676373122	0.313779476	0.641120962	0.565580619	0.293635385	0.646156985	1.054074836	2.020991225	0.706589259	0.968462448	2.605169876	-0.537308387	0.167734813	-0.169678718	-0.85961385	-0.350975541	0.701553236	-0.325795427	1.497244848	0.837525853	-0.138203575	0.454788116	0.02169015	1.915234745	0.490040276	0.248311179	0.328887545	0.555508573	0.394355842	1.985739065	0.258383225	-0.68335305	0.097230493	0.746877442	-0.285507244	-0.01356201	-0.15457065	-1.136595107
Cord	B-CLL	0.46240092	-1.328642442	-1.300303149	-1.220953126	-1.192613833	-0.285756434	-1.288967431	-0.960231624	-1.52134964	-1.901096175	-1.390988889	-2.224164123	0.110993678	-0.501135066	0.513411648	-1.957774763	0.904493901	-1.02257807	-1.753731848	-0.03637065	-0.988570918	0.581425953	-0.705177981	-1.959191727	-0.722181557	-0.750520851	-0.563481512	-0.977235201	0.513411648	0.547418801	0.150668689	0.870486749	-1.29463529	0.575758094	0.167672265	0.785468868	-0.421785044	0.303700875	-1.959191727	-0.285756434	0.312769449	-0.387777891	0.615433106	-0.48413149	2.157090683	-0.25741714	2.219437129	-0.098717096	-0.263084999	0.530415225	-0.960231624	-0.773192286	0.179007983	0.732190996	1.255901143	-0.098717096	-0.013699215	0.870486749	-0.030702791	-0.314095728	0.81947602	3.001601636	0.734458139	0.660775976	0.349043745	0.723122422	0.558754518	0.689115269	0.320704451	2.327126445	1.476947634	0.286697299	1.527958363	-0.444456479	0.813808162	-0.52947436	-0.886549461	-0.064709943	0.252690146	0.071318667	0.842147455	0.354711604	-0.217742129	0.411390191	0.598429529	2.502830066	0.332040169	0.150668689	0.315036592	0.366047321	0.162004406	1.329583307	0.298033016	-1.045249505	0.360379462	0.473736637	-0.404781468	-0.059042085	-0.076045661	-0.546477936
Blood_12	B-CLL	0.200719851	-1.256160657	-1.899527596	-0.915867399	-1.383770628	-0.458598335	-1.282746067	-1.192355671	-1.580502667	-1.899527596	-1.112599439	-2.101576718	-0.038548846	1.221599623	-0.011963435	-1.973966746	0.487842287	-0.42137876	-1.250843574	0.120963619	-0.878647824	0.386817726	-0.910550317	-1.596453914	-0.899916153	-0.969038221	0.838769708	-0.394793349	0.243256508	0.307061494	0.39745189	0.47189104	-1.16577026	-0.463915417	0.711159737	0.413403137	-0.79357451	0.32301274	-1.920795925	-0.033231763	-0.102353831	0.126280701	1.104623816	-0.479866664	2.907114662	-0.006646353	0.386817726	-0.240597967	-0.112987996	0.035890304	-1.187038589	-0.94245281	-0.182110063	0.211354015	1.737356591	-0.49581791	0.195402769	0.461256876	-0.182110063	-0.097036749	1.779893248	2.853943841	0.376183562	1.567209962	0.790915969	1.226916705	0.381500644	0.62076934	0.328329822	2.439211434	0.971696762	0.291110247	2.215893984	-0.34693961	0.232622344	-0.192744228	-0.724452442	-0.394793349	0.285793165	-0.42137876	0.37086648	0.567598519	-0.687232867	0.14754903	0.009304894	1.179062966	0.418720219	0.338963987	1.434282908	0.418720219	0.32301274	1.200331294	0.285793165	-0.681915785	0.259207755	0.812184298	-0.059817174	-0.12362216	0.035890304	-0.984989467
DLCL_40	DLCL	2.444861449	0.138191674	0.83540542	-0.115932962	-0.148513044	1.741131687	0.776761273	1.285010545	0.444444441	0.294576066	1.213334366	0.248963951	-0.03122475	1.760679736	-1.132431507	0.314124115	-1.380040127	-0.40263768	0.444444441	1.57823128	-0.487345892	-0.59811817	-0.513409957	0.21638387	-0.513409957	-0.565538088	1.38275079	-0.220189223	1.096046072	2.106028601	1.995256324	2.027836405	-0.435217762	-0.063804832	-0.050772799	-1.125915491	1.20681835	1.245914448	0.164255739	0.731149159	-0.15502906	0.294576066	1.174238268	-1.340944029	0.131675658	-0.122448979	-2.324862493	1.122110138	0.907081599	0.633408914	0.099095576	0.568248751	-0.982563132	-0.663278333	-1.562488584	-1.028175246	0.387103497	-0.943467034	-0.480829876	0.783277289	-1.712356959	-0.910886953	-0.949983051	-0.656762316	-0.493861909	-0.708890447	1.487007051	-0.52644199	-0.291865403	-1.02165923	0.51612062	-0.259285321	-1.067271344	-1.106367442	1.923580144	-0.207157191	-1.992545661	-0.376573615	-0.370057599	0.079547527	0.21638387	-2.051189808	-0.213673207	0.073031511	-0.233221256	-0.591602153	-0.22670524	0.333672163	0.001355331	-0.324445484	-0.585086137	-0.949983051	1.662939492	-0.77405061	0.183803788	-1.829645253	-1.39307216	0.203351837	0.431412408	0.307608098
FL	FL	-0.658369318	0.464478634	0.765131911	0.49515754	0.44607129	-1.228996966	0.476750196	1.139414561	-0.014112297	-0.007976516	0.826489722	-0.014112297	-1.106281343	1.384845808	-0.406802291	-0.13682792	-0.271815105	-1.897797113	-0.050926984	-1.345576808	-1.24740431	0.531972227	-1.271947434	0.041109734	-1.388527276	-1.419206182	1.127142999	0.304948324	-0.639961975	-0.98356572	-0.701319787	-0.443616978	-1.419206182	-0.443616978	-0.222728856	2.740853444	0.740588786	-0.609283069	-0.001840734	-0.376123385	1.55664768	-0.40066651	-0.609283069	-0.431345416	1.102599874	-0.860850097	-1.063330875	-0.382259166	0.81421816	2.127275328	-0.793356504	0.943069564	2.397249699	2.384978137	-0.468160102	-0.419073853	0.765131911	0.206775825	-0.676776662	-0.253407762	-0.848578534	0.323355667	0.157689576	1.206908154	-1.075602437	1.433932057	-0.934479471	-1.241268529	-0.98356572	0.513564883	1.771400021	-0.13682792	1.513697212	-1.253540091	1.869572519	-0.320901355	0.838761285	-1.032651969	-0.77494916	1.035106282	-0.965158376	-0.45588854	0.863304409	0.292676761	0.139282232	-0.412938072	-0.658369318	0.611737382	-0.781084942	-0.87925744	-1.241268529	0.666959412	1.618005492	-1.100145562	1.114871437	-0.412938072	0.489021758	0.041109734	0.949205345	-1.057195094
FL_1	FL	-0.347371897	0.195595935	0.356018249	0.035173621	-0.112908515	-1.063102222	0.386868694	0.855795458	-0.045037536	0.084534333	0.96685706	0.078364244	-1.019911599	1.448124002	-0.402902698	0.016663354	-0.82246875	-0.807043528	-0.149929049	-0.37410895	-1.143313379	0.664522699	-1.451817829	0.078364244	-1.359266494	-1.353096405	1.02855795	0.207936113	-0.029612314	-0.14375896	-0.791618305	0.454739673	-1.587559787	-0.335031719	-0.5139643	2.990646252	0.837285191	-0.085143115	0.207936113	-0.625025902	1.300041866	-0.594175457	0.454739673	-0.5139643	1.010047683	-0.626568425	-1.13714329	0.454739673	0.794094568	2.052792724	-1.242034803	0.824945013	2.861074383	2.990646252	-0.766937949	-0.359712075	0.738563767	-0.970550887	-0.663588959	-0.631195991	-0.612685724	0.220276291	-1.056932133	1.15195973	-1.242034803	1.09025884	-0.14375896	-1.427137473	-0.627082599	0.189425846	1.923220855	-0.63736608	0.750903945	-1.488838363	1.577695871	-0.137588871	0.328869857	-1.149483468	-0.378222342	1.139619552	-0.655876347	-0.692896881	0.911326259	0.195595935	-0.063547803	-1.272885248	-0.757682816	0.627502165	-1.093952667	-0.378222342	-0.591090413	0.744733856	1.664077117	-1.464158007	1.312382044	-0.625025902	0.393038783	0.1030446	0.837285191	-0.970550887
FL_2	FL	-1.503383979	-2.122221969	0.401666302	-0.205037609	-0.732870012	-1.709663309	0.565476358	0.595811554	0.583677475	0.777822727	0.516940045	0.947699822	-1.327439845	0.947699822	0.043710994	0.899163509	0.359197028	-0.999819733	0.529074123	-1.049872806	-0.374914704	1.869889767	-0.53872476	0.899163509	-0.532657721	-0.526590682	0.559409319	0.201454011	-0.920948224	0.577610436	0.62007971	-0.902747107	-0.641864425	-0.544791799	-0.653998503	1.930560158	0.310660715	-0.617596269	0.844560157	-0.732870012	0.685300381	-0.726802973	-0.829942638	0.025509877	-0.763205207	-0.925498504	-0.920948224	-0.95128342	1.111509878	2.070102058	-0.690400738	0.796023844	1.760683063	1.821353454	-0.914881185	0.092247307	0.89309647	-1.442713588	-0.72275828	-0.575126995	-0.41617057	0.353129989	-1.570121409	1.584738929	-0.660065543	1.275319934	0.516940045	-0.666132582	-0.989708001	0.474470771	1.869889767	-0.991730347	-0.694951017	-0.453786213	1.979096471	0.377398146	0.001241721	-0.599395151	-0.890613029	0.820292001	-1.667194035	-0.010892358	0.14078362	1.803152337	1.615074125	-1.011953811	-0.799607442	1.220716582	-1.551920292	-0.898702414	-1.054423085	-1.011953811	1.766750102	-0.374914704	0.899163509	-0.010892358	0.971967979	0.328861833	0.274258481	-0.083696827
FL_3	FL	-1.015557635	-1.817990202	-2.047986797	-1.593104641	-1.771990882	-1.122889379	-2.001987478	0.98285723	-0.197791961	-0.274457493	0.865303414	-0.116015394	-1.30177562	1.248631074	-0.330678883	-0.156903678	0.967524123	-1.049631204	-0.24379128	-1.322219762	0.481975755	1.26396418	0.338866762	-0.259124387	0.456420577	0.308200549	1.079966903	0.778415811	-0.596452727	-0.785561039	-0.790672074	-0.642452046	0.425754365	-0.376678202	-1.092223166	1.233297967	0.589307499	-0.545342372	-0.197791961	-0.892892784	1.223075896	-0.637341011	-0.995113493	0.083314989	0.364421939	-0.940936517	-0.821338287	-0.07512711	1.350851783	1.723957371	1.412184208	0.783526847	1.161743471	1.125966223	-0.693562401	-0.1313485	1.182187613	-0.79578311	-1.056445918	-0.800894145	0.065937468	1.606403556	-1.005335564	1.458183527	0.31842262	1.453072492	-0.102385966	0.313311585	-1.173999734	1.033967584	1.959065002	-0.952180795	-0.734450684	-0.790672074	1.790400832	0.727305457	0.088426024	0.471753684	-1.209776982	1.187298648	-1.199554911	0.31842262	0.625084748	1.396851102	1.335518676	-0.417566486	-1.030890741	0.481975755	-1.276220443	-1.271109408	-1.064112471	-0.607697005	1.616625627	-0.765116897	0.941968946	0.451309542	0.880636521	0.671084067	0.533086109	-0.064905039
FL_4	FL	-0.543380179	-1.823302633	-2.197777761	-1.15260091	-1.538254401	-1.074352376	-2.242491209	1.161320033	-0.481899188	-0.54896936	0.98246624	-0.465131645	-1.269973712	1.412833179	0.060251371	-1.376168151	0.786844904	-1.912729529	-0.532201817	-1.398524875	0.317353698	1.25633611	0.239105164	-0.453953283	0.32853206	0.116143182	0.999233783	0.686239646	-0.688698885	-0.727823153	-0.783714963	-0.375704748	0.294996974	-0.431596558	-0.940212031	1.273103653	0.630347836	-0.599271989	-0.364526386	-0.739001515	1.323406282	-0.621628713	-0.521023455	-0.21920768	0.423548138	-1.068763195	-0.856374316	-0.062710611	1.222801024	1.876735203	1.396065636	0.831558352	1.016001326	1.105428222	-0.543380179	-0.280688671	0.920985249	-0.068299792	-0.554558541	-0.800482506	-0.850785135	1.373708911	-0.101834878	1.513438437	0.116143182	1.764951583	-0.82283923	0.132910725	-1.113476643	1.261925291	2.094713263	-0.54896936	-0.515434274	-0.688698885	1.938216195	0.607991112	0.05466219	0.27264025	-0.917855307	0.954520335	-1.068763195	0.132910725	0.909806887	1.407243998	1.451957446	-0.437185739	-0.66075298	0.803612447	-0.806071687	-0.839606773	-1.147011729	-0.705466429	1.809665031	-0.616039532	0.887450163	0.32853206	0.948931154	0.440315681	0.524153396	-0.291867033
FL_5	FL	-0.952287052	0.663257414	0.363071787	0.717836619	0.570472766	-1.077819223	0.199334172	0.84336879	-2.475046869	-2.387720141	0.652341573	-2.163945401	-1.15968803	0.957985121	0.368529707	-2.26764589	0.06288616	-2.032955309	-2.240356288	-1.186977633	1.203591543	0.745126221	1.078059371	-2.169403321	0.2866609	0.810621267	0.723294539	0.881574234	-0.428326684	-0.018982647	0.139297047	-0.401037082	0.215707934	-0.537485094	-0.799465278	1.798504876	0.532267322	-0.3792054	-1.93471274	-0.406495002	1.099891053	-0.553858856	-0.351915797	-0.668475186	-0.390121241	-1.126940507	-0.395579161	-0.510195492	1.318207873	1.749383592	-0.346457877	1.039853928	1.405534601	1.312749953	-0.248215308	-0.783091516	1.28000243	0.384903469	-0.701222709	-0.635727663	-0.471990048	0.592304448	0.28120298	1.454655885	0.373987628	1.569272216	0.030138637	0.051970319	-0.985034575	0.685089096	1.793046956	-0.253673229	0.292118821	-0.226383626	1.269086589	0.788789585	0.417650992	0.373987628	-0.815839039	0.9525272	-1.001408336	-0.242757388	1.099891053	-0.581148458	0.285569316	-0.510195492	-0.750343993	0.674173255	-0.641185584	-0.892249926	-0.946829131	-0.149972739	1.209049463	-0.253673229	0.865200472	-0.122683137	0.379445548	0.61959405	0.701462857	0.412193071
FL_6	FL	-0.577370264	0.566865001	0.389311253	0.714826457	0.547136806	-0.732729794	0.379447156	0.852923817	-2.150693753	-2.239470627	0.754282846	-1.983004102	-1.011390537	1.050205759	-0.666147138	-2.076713025	0.142708825	-0.89795342	-1.992868199	-0.673545211	0.971292982	1.045273711	0.995953225	-2.073013989	0.394243301	0.478088127	0.793739234	0.956496837	-0.695739429	0.004611465	0.029271708	-0.695739429	0.044067854	-0.629649979	-1.040982828	1.804809188	0.502748369	-0.38502037	-2.073013989	-0.498457487	1.568070857	-0.355428079	-0.38502037	-0.676011235	-0.306107594	-0.947273906	-0.301175545	-0.572438216	1.277079993	2.10566415	-0.365292176	1.247487701	1.66177978	1.607527246	-0.38502037	-0.483661342	1.242555653	-0.587234361	-0.848632935	-0.621758701	-0.473797244	0.719758506	-0.749991964	1.538478566	0.216689553	1.291876138	0.068728097	0.192029311	-1.10509946	0.803603331	2.021819325	-0.784516303	-0.024980826	-0.094029506	1.296808187	0.640845729	0.507680418	0.122980631	-1.016322586	1.257351798	-0.883157275	0.029271708	0.852923817	-1.00152644	0.283765414	-0.532981827	-0.690807381	0.616185486	-1.37636213	-0.927545712	-1.159351994	-0.207466622	1.040341662	-0.241990962	1.124186487	0.182165213	0.339990767	0.77401104	0.709894409	0.438631738
FL_7	FL	-0.430620564	0.640080023	0.59327344	0.710289898	0.534765212	-1.899177108	0.51136192	0.107655141	-0.17903518	0.078401027	0.078401027	0.218820776	-1.35505058	1.406537821	-0.114676129	-0.184886003	2.997961645	-0.693907594	-0.325305752	-1.027404498	-0.933791332	1.956515172	-0.910388041	0.025743621	-0.857730635	-1.015702852	1.154952437	-0.886984749	-0.448173033	1.324626301	1.342178769	-0.512532085	-1.056658613	-0.904537218	-0.723161708	0.406047108	0.154461724	-0.48327797	0.189566661	-0.459874679	1.617167445	-0.729012531	-0.606145251	1.476747696	1.441642758	-1.044956967	-1.17367507	-0.886984749	0.616676732	0.885814584	-1.109316019	0.634229201	0.218820776	0.329986411	-0.734863354	1.295372186	0.458704514	-1.466216214	-0.623697719	-0.834327343	-0.0561679	1.646421559	-1.208780008	1.236863957	-0.459874679	1.447493581	1.137399968	-0.588592782	-1.31409482	1.669824851	0.610825909	-0.922089686	0.996980219	-0.70560924	1.593764153	-0.927940509	-0.506681262	-0.82847652	-0.857730635	1.576211685	-1.156122602	0.242224067	1.400686998	0.160312547	-0.009361317	-1.384304694	-0.775819114	1.149101614	-1.606635964	-0.764117469	-0.699758417	-0.78752076	1.511852633	-0.764117469	1.564510039	0.218820776	0.59327344	-0.851879812	-0.44232221	0.066699381
FL_8	FL	-0.291255304	-1.314530643	-1.219194431	-1.142925462	-1.403511107	-1.562404793	-1.295463401	0.217204491	-1.289107653	-1.200127189	0.051955057	-1.066656493	-1.104790977	1.469286737	0.496857379	-1.034877755	2.225620683	-0.666244404	-1.270040411	-0.558196697	1.901477564	-0.704378888	1.971390786	-0.583619687	1.170566608	1.602757434	1.246835577	-0.030669659	-0.294433178	0.058310805	0.04559931	-0.294433178	0.776510266	-1.333597885	-0.433200331	-0.615398424	-0.056092649	-0.386591516	-0.844205332	-0.685311646	1.551911454	-0.602686929	-0.157784608	1.653603413	2.041304007	-0.926830049	-0.494639223	-0.075159891	0.147291269	-0.145073113	1.272258567	0.446011399	-0.469216233	-0.310322547	-1.314530643	1.679026403	0.287117713	-0.145073113	-0.448030408	-0.875984069	-0.634465666	0.61761658	-0.049736902	0.681174054	1.16421086	0.935403952	-0.00524667	0.871846478	-1.594183531	0.534991863	0.330336796	0.261694723	0.357030935	0.712952792	1.704449393	-0.00524667	-1.403511107	0.954471195	-0.704378888	1.602757434	-0.990387523	-0.132361618	1.48835398	-0.691667393	-0.996743271	-1.225550179	-0.528006897	1.437508	-1.384443865	-0.704378888	-0.729801878	0.458722894	1.742583878	1.030740164	1.456575243	-0.087871386	0.280761965	-0.145073113	0.255338976	-0.532773707
Blood_13	B-CLL	-1.128093232	-0.223905754	0.492210729	0.166703237	-0.028601258	-1.800808716	0.390941732	0.579012727	-0.187738255	-0.166037755	0.513911229	-0.129870256	-1.504235223	-0.404743249	-0.614514744	-0.202205254	1.533834704	-2.148016708	-0.194971754	-0.947255736	0.730916224	0.680281725	0.593479727	-0.332408251	0.622413726	0.528378228	-0.607281244	0.542845228	-0.563880246	2.069113692	1.830408197	-0.563880246	0.405408731	-0.281773752	-1.402966225	0.600713227	0.347540733	-0.621748244	-0.317941251	-1.533169222	2.438022183	-1.460834224	-0.578347245	-0.209438754	3.573681656	-1.19319473	-1.251062729	-0.549413246	0.02203324	0.195637236	-0.194971754	0.528378228	0.065434239	0.340307233	0.03650024	0.087134739	0.275205734	-1.287230228	-0.773651741	-1.22936223	0.188403736	0.88281972	-1.19319473	0.550078728	0.550078728	0.484977229	1.533834704	0.376474732	-1.139666832	1.027489716	-0.628981744	-1.106392733	3.913656147	-0.310707752	-0.108169756	0.564545728	-0.100936257	0.44880973	-0.860453738	0.745383223	-1.243829229	0.181170237	0.767083723	-0.216672254	-0.38304275	-0.513245747	-0.571113745	0.796017722	-1.135326732	-0.78088524	-1.164260731	-0.80258574	-0.108169756	-0.144337256	0.839418721	0.607946726	0.817718221	0.275205734	0.824951721	0.579012727
Blood_14	B-CLL	-0.485892924	0.077286551	0.006889117	0.19696219	0.133604499	-0.901237786	-0.218382673	-1.689689051	0.028008347	0.323677572	-1.774165972	0.471512184	-1.485536491	0.668625	-0.25358139	0.21808142	0.516097226	-1.485536491	0.028008347	-0.577409588	0.795340382	-1.309542906	0.527830131	0.46447244	0.633426283	0.577108335	0.246240394	1.900580101	-0.577409588	1.126208323	0.851658329	-0.577409588	0.499671158	-1.180480943	-1.147628806	1.133248067	-1.274344188	-0.514051897	0.316637828	-1.570013413	1.027651915	-1.365860853	-0.577409588	-0.989234579	2.315924964	-1.361167691	-1.105390346	-0.640767279	0.023784501	0.457432697	-0.267660877	0.147683986	0.68974423	0.682704487	-0.25358139	-0.834360224	-0.084627548	-1.010353809	-1.135895901	-1.161708293	0.213857574	1.513394212	-1.309542906	2.048414713	0.802380125	2.231448043	1.055810889	0.605267309	-1.25674483	1.54859293	0.140644242	-0.711164713	2.98470059	0.161763473	0.288478854	1.703467285	-1.063151885	0.577108335	-0.333166895	0.654545513	-1.351781366	0.844618586	-0.155024982	-0.915317273	-0.52989132	-0.429574976	-0.918837145	0.748878075	-1.228585856	-0.333166895	-1.056112142	-0.394376259	0.281439111	0.175842959	0.485591671	0.237792702	-0.535171128	1.54859293	1.780904463	0.612307053
Blood_15	B-CLL	-1.650696815	0.75247524	0.746712238	0.746712238	0.395169083	-1.091685569	0.591111169	0.078203944	0.366354071	0.481614121	-0.111975139	0.452799109	-1.224234627	0.838920278	-0.878454476	0.326013053	1.299960481	-2.636170247	0.29719804	-1.356783686	0.896550304	-0.786246435	1.000284349	0.199226997	0.948417326	0.856209286	0.769764248	1.104018395	-1.034055544	1.720659665	1.737948673	-0.861165468	0.63721519	-1.062870557	-1.587303787	-0.175368167	-0.094686132	-0.596067352	0.060914937	-1.247286638	1.276908471	-1.73137885	-1.045581549	-1.034055544	1.455561549	-0.659460379	-1.898505923	-0.68251239	0.153122977	-0.29639122	-1.258812643	0.130070967	-0.284865215	-0.014004096	0.210753003	-0.959136511	0.291435038	-0.792009438	-0.832350455	-0.79777244	-0.198420177	1.011810354	-0.815061448	1.5708216	0.850446283	1.749474678	1.674555645	0.550770152	-1.178130607	1.317249488	-0.561489336	-0.400125266	2.423745974	0.043625929	-0.463518293	0.72942323	-0.388599261	0.694845215	-1.224234627	1.052151372	-0.982188521	1.16164842	0.896550304	-0.521148319	-0.924558496	-0.100449134	-0.486570304	0.948417326	-0.446229286	-1.316442668	-1.587303787	-1.039818546	-0.434703281	-0.083160127	1.190463433	1.259619463	-0.400125266	1.086729387	0.642978192	0.556533154
Cord_1	B-CLL	-0.942969001	0.987221912	1.128701874	1.057961893	1.017539046	-0.788856899	1.108490451	1.305551827	0.178764985	0.153500706	1.179230432	0.34045637	-1.124871809	0.204029264	-1.00360327	0.20908212	1.381344663	-1.167821083	0.067602158	-0.656219435	1.098384739	-0.806541894	1.148913297	0.188870697	0.956904777	0.921534786	-0.003137823	-1.296668906	-0.756013336	1.967475935	2.038215916	-0.791383327	0.780054824	-0.963180424	-0.771171904	1.199441855	0.997327623	-0.392207719	0.178764985	-0.973286135	1.093331883	-0.817658177	-0.90759901	-0.90759901	0.466777765	-0.402313431	-1.417937445	-0.705484778	0.663839141	-0.725696202	-2.175865814	0.345509226	0.74973769	0.886164796	0.229293543	-0.87222902	0.673944853	-0.71559049	-1.382567455	-0.922757578	0.067602158	1.052909037	-0.796436183	1.61377603	0.906376219	1.664304588	1.886630243	0.739631978	-1.170347511	1.103437595	-0.902546154	-1.033920405	-1.175400367	-1.599840254	0.385932073	-0.989455274	-0.963180424	0.835636238	-1.326986041	1.113543306	-1.134977521	0.390984928	0.991011554	0.118130716	-0.154723497	-0.447789133	-0.407366287	0.229293543	-0.346732017	-1.205717502	-1.817113053	-0.614533374	0.406143496	-1.6402631	1.356080384	0.486989188	0.562782025	-0.927810433	-0.96823328	1.199441855
CLL	B-CLL	-0.918669212	0.960750495	0.742434064	0.974988523	0.937020448	-0.756355692	0.785148149	0.562085709	-1.113255596	-0.700352781	0.471911531	-0.610178604	-0.942399259	-1.193937755	-1.046811465	-0.899685175	0.937020448	-1.070541512	-0.85697109	-0.985113343	1.14584486	-0.804764987	0.970242514	-0.648146678	0.766164111	1.012956598	-1.720744794	-0.406100201	-0.85697109	1.392637347	1.577731712	-0.809510997	0.856338289	-0.791476161	-1.364794092	2.095046732	0.462419512	-0.254227901	-0.705098791	-0.069133536	1.340431244	-0.159307714	-0.652892688	-1.483444326	-0.173545742	-1.136985643	-0.054895508	-0.401354192	1.259749085	-0.951891278	0.002056604	1.06990871	1.796048143	1.66790589	-0.320672032	-1.711252775	1.212288991	-1.431238223	-0.837987053	-0.173545742	-0.510512407	0.566831718	-1.592602541	1.729604011	1.387891337	2.128268798	1.364161291	1.198050963	-1.056303483	0.571577727	-0.246317886	-1.046811465	-0.614924613	0.576323737	0.913290401	-0.401354192	0.021040642	0.941766458	-1.013589399	1.245511057	-1.08003353	-0.396608182	1.345177253	-0.33965607	-0.567464519	-0.230497855	-0.833241043	1.055670682	-0.913923203	-1.029725831	-1.445476251	-0.990808554	0.889560355	0.742434064	1.421113403	-0.249481892	0.315293222	-0.135577667	-0.254227901	0.550695286
